player,market,line,side,best_price,book,model_p,fair_p,edge,ev_per_unit,p_push,is_whole_line,n_books,kelly_full,kelly_frac,bet_flag
Dearica Hamby,player_rebounds,6.5,under,-110,fanduel,0.4383,0.5011,-0.0628,-0.1632,0.0,0,3,0.0,0.0,0
Courtney Williams,player_assists,3.5,under,126,fanduel,0.3557,0.4191,-0.0634,-0.1961,0.0,0,3,0.0,0.0,0
Olivia Nelson-Ododa,player_rebounds,6.5,over,-115,betonlineag,0.4446,0.5088,-0.0642,-0.1688,0.0,0,3,0.0,0.0,0
Jade Melbourne,player_assists,4.5,over,-149,draftkings,0.4971,0.5624,-0.0653,-0.1693,0.0,0,1,0.0,0.0,0
Erica Wheeler,player_points,8.5,under,-104,fanduel,0.4124,0.4785,-0.0661,-0.1911,0.0,0,3,0.0,0.0,0
Makayla Timpson,player_rebounds,6.5,under,-120,draftkings,0.4403,0.5078,-0.0675,-0.1928,0.0,0,1,0.0,0.0,0
Natasha Howard,player_points,11.5,under,-106,fanduel,0.4261,0.4943,-0.0682,-0.1719,0.0,0,3,0.0,0.0,0
Jackie Young,player_points,19.5,under,-120,draftkings,0.4413,0.5112,-0.0699,-0.1909,0.0,0,1,0.0,0.0,0
Aliyah Boston,player_points,16.5,under,100,betonlineag,0.4251,0.4977,-0.0726,-0.1498,0.0,0,3,0.0,0.0,0
Pauline Astier,player_assists,3.5,over,128,fanduel,0.3504,0.4238,-0.0734,-0.2011,0.0,0,3,0.0,0.0,0
Brittney Griner,player_points,12.5,under,-121,draftkings,0.438,0.5123,-0.0743,-0.2,0.0,0,1,0.0,0.0,0
Lexie Hull,player_rebounds,3.5,over,171,betonlineag,0.2577,0.3321,-0.0744,-0.3016,0.0,0,1,0.0,0.0,0
Kiki Iriafen,player_points,14.5,under,-104,fanduel,0.4017,0.4764,-0.0747,-0.2121,0.0,0,3,0.0,0.0,0
Kelsey Mitchell,player_assists,2.5,under,104,betonlineag,0.3806,0.4565,-0.0759,-0.2236,0.0,0,1,0.0,0.0,0
Emily Engstler,player_rebounds,5.5,under,-133,betonlineag,0.4776,0.5544,-0.0768,-0.1633,0.0,0,3,0.0,0.0,0
Napheesa Collier,player_assists,2.5,under,117,draftkings,0.3572,0.4351,-0.0779,-0.2249,0.0,0,3,0.0,0.0,0
Paige Bueckers,player_assists,6.5,under,-128,fanduel,0.4553,0.5337,-0.0784,-0.189,0.0,0,3,0.0,0.0,0
Caitlin Clark,player_rebounds,4.5,under,-152,fanduel,0.4918,0.5704,-0.0786,-0.1846,0.0,0,1,0.0,0.0,0
Jordan Horston,player_rebounds,3.5,under,136,betonlineag,0.3084,0.3874,-0.079,-0.2722,0.0,0,1,0.0,0.0,0
Arike Ogunbowale,player_points,16.5,under,-102,fanduel,0.3888,0.4708,-0.082,-0.23,0.0,0,1,0.0,0.0,0
Caitlin Clark,player_rebounds,3.5,under,125,betonlineag,0.3325,0.4155,-0.083,-0.2519,0.0,0,2,0.0,0.0,0
Jackie Young,player_points,18.5,under,-104,fanduel,0.3941,0.4774,-0.0833,-0.227,0.0,0,2,0.0,0.0,0
Napheesa Collier,player_rebounds,7.5,under,-141,draftkings,0.477,0.562,-0.085,-0.1847,0.0,0,3,0.0,0.0,0
Arike Ogunbowale,player_points,17.5,under,-122,draftkings,0.4355,0.5213,-0.0858,-0.2075,0.0,0,2,0.0,0.0,0
Bridget Carleton,player_points,16.5,under,-114,fanduel,0.4158,0.5017,-0.0859,-0.2195,0.0,0,2,0.0,0.0,0
A'ja Wilson,player_points,25.5,under,-105,draftkings,0.4017,0.491,-0.0893,-0.2157,0.0,0,3,0.0,0.0,0
Ariel Atkins,player_points,7.5,under,-101,draftkings,0.3793,0.4708,-0.0915,-0.2452,0.0,0,3,0.0,0.0,0
Napheesa Collier,player_points,19.5,over,-112,betonlineag,0.4062,0.4977,-0.0915,-0.2311,0.0,0,3,0.0,0.0,0
A'ja Wilson,player_rebounds,9.5,under,110,fanduel,0.3698,0.4651,-0.0953,-0.2234,0.0,0,3,0.0,0.0,0
Lexie Hull,player_points,4.5,over,-125,betonlineag,0.4277,0.5248,-0.0971,-0.2301,0.0,0,1,0.0,0.0,0
Sophie Cunningham,player_points,7.5,over,-110,betonlineag,0.3979,0.4955,-0.0976,-0.2404,0.0,0,3,0.0,0.0,0
Breanna Stewart,player_points,21.5,under,-106,fanduel,0.3955,0.4933,-0.0978,-0.2314,0.0,0,3,0.0,0.0,0
Makayla Timpson,player_rebounds,5.5,under,119,betonlineag,0.3202,0.4216,-0.1014,-0.2988,0.0,0,2,0.0,0.0,0
Jade Melbourne,player_rebounds,2.5,under,-222,betonlineag,0.5604,0.6627,-0.1023,-0.1872,0.0,0,1,0.0,0.0,0
Megan DiLeo,player_points,13.5,under,-106,betonlineag,0.382,0.4865,-0.1045,-0.2576,0.0,0,3,0.0,0.0,0
Kiki Iriafen,player_rebounds,9.5,under,-141,draftkings,0.4584,0.5649,-0.1065,-0.2165,0.0,0,3,0.0,0.0,0
Paige Bueckers,player_points,20.5,under,100,fanduel,0.3591,0.4663,-0.1072,-0.2818,0.0,0,1,0.0,0.0,0
Bridget Carleton,player_points,15.5,under,-104,draftkings,0.3651,0.4733,-0.1082,-0.2838,0.0,0,1,0.0,0.0,0
Rae Burrell,player_assists,2.5,under,101,draftkings,0.4019,0.5113,-0.1094,-0.1922,0.0,0,3,0.0,0.0,0
Jonquel Jones,player_rebounds,8.5,under,107,draftkings,0.3386,0.4495,-0.1109,-0.2991,0.0,0,2,0.0,0.0,0
Shakira Austin,player_rebounds,9.5,under,104,draftkings,0.3611,0.4733,-0.1122,-0.2634,0.0,0,3,0.0,0.0,0
Jade Melbourne,player_assists,5.5,over,100,fanduel,0.3525,0.4653,-0.1128,-0.295,0.0,0,2,0.0,0.0,0
Caitlin Clark,player_points,21.5,under,-102,fanduel,0.356,0.4708,-0.1148,-0.295,0.0,0,1,0.0,0.0,0
Breanna Stewart,player_rebounds,7.5,under,106,draftkings,0.334,0.4505,-0.1165,-0.312,0.0,0,2,0.0,0.0,0
Ezi Magbegor,player_rebounds,5.5,under,-156,betonlineag,0.4649,0.5824,-0.1175,-0.2371,0.0,0,2,0.0,0.0,0
Caitlin Clark,player_points,22.5,under,-120,draftkings,0.3975,0.5174,-0.1199,-0.2712,0.0,0,2,0.0,0.0,0
Paige Bueckers,player_points,21.5,under,-121,draftkings,0.4012,0.523,-0.1218,-0.2672,0.0,0,2,0.0,0.0,0
Chelsea Gray,player_assists,6.5,under,-138,fanduel,0.4348,0.558,-0.1232,-0.2501,0.0,0,3,0.0,0.0,0
Jackie Young,player_assists,6.5,under,-141,draftkings,0.4367,0.5607,-0.124,-0.2536,0.0,0,3,0.0,0.0,0
Kayla McBride,player_points,16.5,under,-120,draftkings,0.3887,0.5135,-0.1248,-0.2874,0.0,0,3,0.0,0.0,0
Ezi Magbegor,player_rebounds,4.5,under,102,fanduel,0.3321,0.4579,-0.1258,-0.3292,0.0,0,1,0.0,0.0,0
Arike Ogunbowale,player_rebounds,3.5,under,-141,draftkings,0.426,0.5521,-0.1261,-0.2719,0.0,0,2,0.0,0.0,0
Nneka Ogwumike,player_points,14.5,under,-103,draftkings,0.3437,0.471,-0.1273,-0.3226,0.0,0,1,0.0,0.0,0
Lexie Hull,player_rebounds,2.5,over,-150,draftkings,0.4356,0.5643,-0.1287,-0.274,0.0,0,1,0.0,0.0,0
Odyssey Sims,player_assists,4.5,over,114,fanduel,0.3263,0.4565,-0.1302,-0.3017,0.0,0,3,0.0,0.0,0
Rae Burrell,player_rebounds,2.5,under,-154,fanduel,0.4496,0.5799,-0.1303,-0.2585,0.0,0,3,0.0,0.0,0
Natasha Howard,player_rebounds,5.5,under,106,fanduel,0.3467,0.4797,-0.133,-0.2858,0.0,0,3,0.0,0.0,0
Courtney Williams,player_points,12.5,under,-113,fanduel,0.3663,0.5,-0.1337,-0.3095,0.0,0,3,0.0,0.0,0
Breanna Stewart,player_rebounds,8.5,under,-154,fanduel,0.4391,0.5742,-0.1351,-0.2758,0.0,0,1,0.0,0.0,0
Brittney Griner,player_points,11.5,under,-112,betonlineag,0.3693,0.5051,-0.1358,-0.301,0.0,0,2,0.0,0.0,0
Jonquel Jones,player_rebounds,9.5,under,-146,fanduel,0.4245,0.5607,-0.1362,-0.2847,0.0,0,1,0.0,0.0,0
Monique Billings,player_points,5.5,over,-133,betonlineag,0.4012,0.5404,-0.1392,-0.2971,0.0,0,1,0.0,0.0,0
Nneka Ogwumike,player_points,15.5,under,-130,fanduel,0.3918,0.5337,-0.1419,-0.3068,0.0,0,2,0.0,0.0,0
Nneka Ogwumike,player_rebounds,8.5,under,-147,draftkings,0.4266,0.5688,-0.1422,-0.2832,0.0,0,3,0.0,0.0,0
Odyssey Sims,player_rebounds,2.5,over,-102,betonlineag,0.3289,0.4719,-0.143,-0.3486,0.0,0,1,0.0,0.0,0
Sonia Citron,player_rebounds,3.5,under,-138,fanduel,0.4025,0.5464,-0.1439,-0.3058,0.0,0,3,0.0,0.0,0
Ezi Magbegor,player_points,7.5,under,100,betonlineag,0.3338,0.4809,-0.1471,-0.3324,0.0,0,2,0.0,0.0,0
Paige Bueckers,player_rebounds,3.5,under,108,betonlineag,0.3065,0.4548,-0.1483,-0.3625,0.0,0,2,0.0,0.0,0
Dominique Malonga,player_points,19.5,under,100,fanduel,0.3245,0.4765,-0.152,-0.351,0.0,0,3,0.0,0.0,0
Olivia Miles,player_rebounds,4.5,under,-132,fanduel,0.3976,0.5514,-0.1538,-0.3012,0.0,0,3,0.0,0.0,0
Awak Kuier,player_points,8.5,over,-114,betonlineag,0.3511,0.514,-0.1629,-0.3409,0.0,0,2,0.0,0.0,0
Megan DiLeo,player_rebounds,4.5,under,-135,betonlineag,0.3799,0.5447,-0.1648,-0.3387,0.0,0,3,0.0,0.0,0
Kayla McBride,player_rebounds,2.5,under,-138,fanduel,0.396,0.5635,-0.1675,-0.317,0.0,0,3,0.0,0.0,0
Monique Billings,player_rebounds,3.5,over,-147,betonlineag,0.3943,0.5649,-0.1706,-0.3375,0.0,0,1,0.0,0.0,0
Kayla McBride,player_assists,1.5,under,-118,fanduel,0.3325,0.5067,-0.1742,-0.3857,0.0,0,1,0.0,0.0,0
Natisha Hiedeman,player_assists,5.5,under,-136,draftkings,0.3729,0.5509,-0.178,-0.3529,0.0,0,3,0.0,0.0,0
Odyssey Sims,player_points,12.5,over,-101,draftkings,0.2849,0.4665,-0.1816,-0.433,0.0,0,1,0.0,0.0,0
Bridget Carleton,player_rebounds,4.5,under,102,fanduel,0.2727,0.4579,-0.1852,-0.4491,0.0,0,3,0.0,0.0,0
Olivia Miles,player_points,19.5,under,-128,fanduel,0.3434,0.5292,-0.1858,-0.3883,0.0,0,3,0.0,0.0,0
Lauren Betts,player_points,5.5,over,-130,fanduel,0.3437,0.5349,-0.1912,-0.3919,0.0,0,3,0.0,0.0,0
Odyssey Sims,player_points,11.5,over,-130,betonlineag,0.3433,0.5386,-0.1953,-0.3926,0.0,0,2,0.0,0.0,0
Awa Fam,player_rebounds,4.5,over,100,betonlineag,0.2535,0.468,-0.2145,-0.493,0.0,0,3,0.0,0.0,0
Awa Fam,player_points,7.5,over,-115,betonlineag,0.2894,0.5067,-0.2173,-0.4589,0.0,0,3,0.0,0.0,0
Dominique Malonga,player_rebounds,9.5,under,-120,betonlineag,0.2893,0.5135,-0.2242,-0.4696,0.0,0,3,0.0,0.0,0
Cameron Brink,player_points,8.5,over,-106,betonlineag,0.2618,0.4865,-0.2247,-0.4912,0.0,0,3,0.0,0.0,0
Natisha Hiedeman,player_points,15.5,under,-103,betonlineag,0.2574,0.491,-0.2336,-0.4927,0.0,0,3,0.0,0.0,0
Alanna Smith,player_assists,2.5,over,-143,betonlineag,0.3385,0.5741,-0.2356,-0.4248,0.0,0,2,0.0,0.0,0
Natisha Hiedeman,player_rebounds,2.5,under,-130,fanduel,0.2995,0.5404,-0.2409,-0.4701,0.0,0,3,0.0,0.0,0
Cotie McMahon,player_points,7.5,over,-103,draftkings,0.2351,0.4797,-0.2446,-0.5366,0.0,0,3,0.0,0.0,0
Awa Fam,player_assists,1.5,over,-141,betonlineag,0.3034,0.5539,-0.2505,-0.4814,0.0,0,1,0.0,0.0,0
Zia Cooke,player_points,9.5,over,-108,betonlineag,0.2303,0.4865,-0.2562,-0.5565,0.0,0,1,0.0,0.0,0
Lauren Betts,player_rebounds,4.5,over,-152,betonlineag,0.2865,0.5735,-0.287,-0.525,0.0,0,3,0.0,0.0,0
Cameron Brink,player_rebounds,5.5,over,-107,draftkings,0.1939,0.491,-0.2971,-0.6249,0.0,0,3,0.0,0.0,0
