player,market,line,side,best_price,book,model_p,fair_p,edge,ev_per_unit,p_push,is_whole_line,n_books,kelly_full,kelly_frac,bet_flag
Makayla Timpson,player_rebounds,6.5,under,-117,draftkings,0.4648,0.5304,-0.0656,-0.1379,0.0,0,3,0.0,0.0,0
Shakira Austin,player_rebounds,9.5,over,-143,betonlineag,0.4918,0.558,-0.0662,-0.1643,0.0,0,1,0.0,0.0,0
Kiki Iriafen,player_rebounds,8.5,over,-150,draftkings,0.4968,0.5643,-0.0675,-0.172,0.0,0,1,0.0,0.0,0
Cecilia Zandalasini,player_assists,2.5,under,-250,betonlineag,0.6201,0.6884,-0.0683,-0.1319,0.0,0,1,0.0,0.0,0
Arike Ogunbowale,player_rebounds,3.5,under,-154,fanduel,0.5141,0.5829,-0.0688,-0.1521,0.0,0,4,0.0,0.0,0
NaLyssa Smith,player_rebounds,6.5,over,-120,betonlineag,0.449,0.5199,-0.0709,-0.1768,0.0,0,3,0.0,0.0,0
Caitlin Clark,player_rebounds,4.5,over,114,draftkings,0.3551,0.427,-0.0719,-0.2401,0.0,0,1,0.0,0.0,0
Kayla McBride,player_points,14.5,under,-122,draftkings,0.4522,0.5247,-0.0725,-0.1771,0.0,0,4,0.0,0.0,0
Kiki Rice,player_rebounds,3.5,under,-133,betonlineag,0.4668,0.5404,-0.0736,-0.1822,0.0,0,1,0.0,0.0,0
Rhyne Howard,player_points,18.5,over,-111,betonlineag,0.4204,0.4955,-0.0751,-0.2009,0.0,0,3,0.0,0.0,0
Cotie McMahon,player_rebounds,3.5,over,104,fanduel,0.3806,0.4572,-0.0766,-0.2236,0.0,0,4,0.0,0.0,0
Allisha Gray,player_assists,3.5,over,142,fanduel,0.3101,0.3874,-0.0773,-0.2496,0.0,0,3,0.0,0.0,0
Nneka Ogwumike,player_rebounds,8.5,over,107,betonlineag,0.3757,0.4536,-0.0779,-0.2223,0.0,0,3,0.0,0.0,0
Leila Lacan,player_assists,4.5,over,-149,betonlineag,0.4945,0.573,-0.0785,-0.1736,0.0,0,3,0.0,0.0,0
A'ja Wilson,player_assists,3.5,over,131,draftkings,0.3122,0.3916,-0.0794,-0.2788,0.0,0,1,0.0,0.0,0
Naz Hillmon,player_points,9.5,over,104,fanduel,0.3801,0.4596,-0.0795,-0.2246,0.0,0,3,0.0,0.0,0
Kiki Iriafen,player_points,15.5,over,-112,betonlineag,0.4242,0.5045,-0.0803,-0.197,0.0,0,4,0.0,0.0,0
Kelsey Mitchell,player_points,24.5,over,-110,betonlineag,0.4135,0.4944,-0.0809,-0.2106,0.0,0,3,0.0,0.0,0
Michaela Onyenwere,player_points,7.5,over,-118,betonlineag,0.4352,0.5168,-0.0816,-0.196,0.0,0,4,0.0,0.0,0
Angel Reese,player_points,16.5,under,-127,draftkings,0.4433,0.5257,-0.0824,-0.2076,0.0,0,1,0.0,0.0,0
Cotie McMahon,player_assists,2.5,over,133,draftkings,0.3155,0.4002,-0.0847,-0.2649,0.0,0,3,0.0,0.0,0
Nneka Ogwumike,player_assists,2.5,over,-167,betonlineag,0.5133,0.6003,-0.087,-0.1793,0.0,0,3,0.0,0.0,0
Kiki Rice,player_points,12.5,over,100,fanduel,0.3996,0.4871,-0.0875,-0.2008,0.0,0,4,0.0,0.0,0
Jordin Canada,player_assists,7.5,over,-123,betonlineag,0.4327,0.5215,-0.0888,-0.2155,0.0,0,3,0.0,0.0,0
Gabby Williams,player_assists,2.5,over,-106,draftkings,0.3868,0.4757,-0.0889,-0.2483,0.0,0,1,0.0,0.0,0
Dearica Hamby,player_points,15.5,over,102,fanduel,0.3693,0.4618,-0.0925,-0.254,0.0,0,1,0.0,0.0,0
Kiki Iriafen,player_assists,2.5,over,158,betonlineag,0.2581,0.3515,-0.0934,-0.3341,0.0,0,1,0.0,0.0,0
A'ja Wilson,player_assists,2.5,over,-175,betonlineag,0.5145,0.6098,-0.0953,-0.1915,0.0,0,2,0.0,0.0,0
Caitlin Clark,player_assists,9.5,over,106,draftkings,0.3526,0.4481,-0.0955,-0.2736,0.0,0,2,0.0,0.0,0
Veronica Burton,player_assists,5.5,over,-144,fanduel,0.464,0.5598,-0.0958,-0.2138,0.0,0,3,0.0,0.0,0
Kelsey Mitchell,player_points,25.5,over,100,fanduel,0.3688,0.4663,-0.0975,-0.2624,0.0,0,1,0.0,0.0,0
Angel Reese,player_points,15.5,under,-110,fanduel,0.3884,0.491,-0.1026,-0.2585,0.0,0,2,0.0,0.0,0
Chelsea Gray,player_assists,6.5,over,-103,draftkings,0.3757,0.4797,-0.104,-0.2595,0.0,0,3,0.0,0.0,0
Shakira Austin,player_points,19.5,over,110,betonlineag,0.3618,0.4661,-0.1043,-0.2402,0.0,0,4,0.0,0.0,0
Kelsey Mitchell,player_assists,2.5,under,-178,fanduel,0.502,0.6085,-0.1065,-0.216,0.0,0,3,0.0,0.0,0
Napheesa Collier,player_rebounds,7.5,over,-101,draftkings,0.3743,0.4809,-0.1066,-0.2551,0.0,0,4,0.0,0.0,0
Georgia Amoore,player_points,4.5,under,-129,williamhill_us,0.4228,0.5307,-0.1079,-0.2494,0.0,0,2,0.0,0.0,0
Cotie McMahon,player_points,8.5,over,100,fanduel,0.3566,0.4659,-0.1093,-0.2868,0.0,0,4,0.0,0.0,0
Caitlin Clark,player_assists,8.5,over,-147,betonlineag,0.4571,0.5682,-0.1111,-0.2319,0.0,0,2,0.0,0.0,0
A'ja Wilson,player_points,25.5,over,-106,fanduel,0.3729,0.4865,-0.1136,-0.2753,0.0,0,3,0.0,0.0,0
Dearica Hamby,player_rebounds,6.5,over,-146,fanduel,0.4467,0.5607,-0.114,-0.2473,0.0,0,1,0.0,0.0,0
Cecilia Zandalasini,player_rebounds,2.5,under,-172,betonlineag,0.4925,0.6069,-0.1144,-0.2212,0.0,0,2,0.0,0.0,0
Courtney Williams,player_points,11.5,under,-123,betonlineag,0.4061,0.5209,-0.1148,-0.2637,0.0,0,3,0.0,0.0,0
Chelsea Gray,player_rebounds,2.5,over,-174,fanduel,0.4854,0.602,-0.1166,-0.2356,0.0,0,1,0.0,0.0,0
Naz Hillmon,player_rebounds,4.5,over,-152,fanduel,0.4556,0.5725,-0.1169,-0.2447,0.0,0,3,0.0,0.0,0
Chelsea Gray,player_rebounds,3.5,over,141,betonlineag,0.2761,0.3932,-0.1171,-0.3346,0.0,0,2,0.0,0.0,0
Courtney Williams,player_points,10.5,under,-102,fanduel,0.348,0.4708,-0.1228,-0.3108,0.0,0,1,0.0,0.0,0
Chelsea Gray,player_points,11.5,over,-120,draftkings,0.395,0.5181,-0.1231,-0.2758,0.0,0,3,0.0,0.0,0
Jessica Shepard,player_assists,4.5,over,-118,draftkings,0.3976,0.5213,-0.1237,-0.2655,0.0,0,4,0.0,0.0,0
Natasha Howard,player_points,10.5,under,-101,betonlineag,0.3461,0.4704,-0.1243,-0.3112,0.0,0,4,0.0,0.0,0
Diamond Miller,player_rebounds,3.5,over,-147,betonlineag,0.4421,0.5704,-0.1283,-0.2572,0.0,0,3,0.0,0.0,0
Isabelle Harrison,player_assists,2.5,over,128,fanduel,0.2702,0.3997,-0.1295,-0.3839,0.0,0,3,0.0,0.0,0
Olivia Nelson-Ododa,player_points,13.5,over,-114,fanduel,0.3692,0.5,-0.1308,-0.3069,0.0,0,3,0.0,0.0,0
Alanna Smith,player_points,10.5,over,-106,draftkings,0.3551,0.4871,-0.132,-0.3099,0.0,0,4,0.0,0.0,0
Kiki Rice,player_assists,3.5,over,-135,betonlineag,0.409,0.5434,-0.1344,-0.288,0.0,0,2,0.0,0.0,0
Rae Burrell,player_assists,3.5,over,103,betonlineag,0.3276,0.4626,-0.135,-0.335,0.0,0,3,0.0,0.0,0
Lauren Betts,player_rebounds,5.5,over,124,fanduel,0.2823,0.4184,-0.1361,-0.3676,0.0,0,4,0.0,0.0,0
Jackie Young,player_assists,6.5,over,-135,betonlineag,0.4076,0.5447,-0.1371,-0.2905,0.0,0,3,0.0,0.0,0
Napheesa Collier,player_points,18.5,over,100,betonlineag,0.3144,0.4714,-0.157,-0.3712,0.0,0,4,0.0,0.0,0
Rae Burrell,player_points,16.5,over,-123,betonlineag,0.3622,0.5235,-0.1613,-0.3433,0.0,0,3,0.0,0.0,0
Jackie Young,player_points,19.5,over,-122,fanduel,0.351,0.5181,-0.1671,-0.3613,0.0,0,3,0.0,0.0,0
Olivia Nelson-Ododa,player_rebounds,8.5,over,-123,betonlineag,0.3462,0.5276,-0.1814,-0.3723,0.0,0,3,0.0,0.0,0
Jessica Shepard,player_rebounds,10.5,over,-105,betonlineag,0.2936,0.4821,-0.1885,-0.4268,0.0,0,2,0.0,0.0,0
Sonia Citron,player_points,18.5,over,103,betonlineag,0.2746,0.4759,-0.2013,-0.4426,0.0,0,4,0.0,0.0,0
Leila Lacan,player_rebounds,2.5,over,-152,betonlineag,0.3685,0.5742,-0.2057,-0.3891,0.0,0,3,0.0,0.0,0
Aneesah Morrow,player_points,12.5,over,-122,fanduel,0.313,0.5208,-0.2078,-0.4304,0.0,0,4,0.0,0.0,0
Jessica Shepard,player_rebounds,11.5,over,119,williamhill_us,0.2145,0.4241,-0.2096,-0.5302,0.0,0,2,0.0,0.0,0
Sonia Citron,player_assists,5.5,over,122,betonlineag,0.2101,0.4246,-0.2145,-0.5336,0.0,0,2,0.0,0.0,0
Lauren Betts,player_points,9.5,over,135,williamhill_us,0.1522,0.3768,-0.2246,-0.6423,0.0,0,1,0.0,0.0,0
Aneesah Morrow,player_rebounds,8.5,over,-127,williamhill_us,0.2881,0.5302,-0.2421,-0.485,0.0,0,4,0.0,0.0,0
Lauren Betts,player_points,7.5,over,-127,betonlineag,0.2851,0.5297,-0.2446,-0.4904,0.0,0,2,0.0,0.0,0
Sonia Citron,player_assists,4.5,over,-162,fanduel,0.3429,0.5967,-0.2538,-0.4454,0.0,0,2,0.0,0.0,0
Jessica Shepard,player_points,14.5,over,-114,fanduel,0.2425,0.5061,-0.2636,-0.5448,0.0,0,4,0.0,0.0,0
