player,market,line,side,best_price,book,model_p,fair_p,edge,ev_per_unit,p_push,is_whole_line,n_books,kelly_full,kelly_frac,bet_flag
Carla Leite,player_rebounds,2.5,over,134,betonlineag,0.3321,0.4054,-0.0733,-0.2229,0.0,0,2,0.0,0.0,0
Natasha Cloud,player_points,10.5,under,-128,fanduel,0.4538,0.5292,-0.0754,-0.1917,0.0,0,3,0.0,0.0,0
Azura Stevens,player_rebounds,6.5,over,-111,betonlineag,0.4391,0.515,-0.0759,-0.1653,0.0,0,4,0.0,0.0,0
Caitlin Clark,player_assists,8.5,over,-145,betonlineag,0.4854,0.562,-0.0766,-0.1798,0.0,0,3,0.0,0.0,0
Natasha Howard,player_assists,3.5,over,118,draftkings,0.3652,0.4438,-0.0786,-0.2039,0.0,0,4,0.0,0.0,0
Laura Juskaite,player_points,11.5,under,-114,draftkings,0.4421,0.5207,-0.0786,-0.1701,0.0,0,4,0.0,0.0,0
Pauline Astier,player_points,7.5,under,-111,betonlineag,0.4155,0.4943,-0.0788,-0.2102,0.0,0,1,0.0,0.0,0
Kayla McBride,player_assists,2.5,over,146,betonlineag,0.3054,0.3871,-0.0817,-0.2487,0.0,0,2,0.0,0.0,0
Gabby Williams,player_points,14.5,under,-130,betonlineag,0.4597,0.5435,-0.0838,-0.1867,0.0,0,3,0.0,0.0,0
Lauren Betts,player_rebounds,4.5,over,-103,draftkings,0.4217,0.5062,-0.0845,-0.1689,0.0,0,4,0.0,0.0,0
Sophie Cunningham,player_points,7.5,over,-104,draftkings,0.3861,0.4743,-0.0882,-0.2426,0.0,0,1,0.0,0.0,0
Dearica Hamby,player_rebounds,6.5,over,-133,betonlineag,0.4518,0.5412,-0.0894,-0.2085,0.0,0,2,0.0,0.0,0
Sabrina Ionescu,player_rebounds,4.5,over,-110,fanduel,0.4123,0.5034,-0.0911,-0.2129,0.0,0,3,0.0,0.0,0
Kamilla Cardoso,player_points,14.5,under,-122,draftkings,0.4418,0.5337,-0.0919,-0.1961,0.0,0,4,0.0,0.0,0
Shakira Austin,player_rebounds,10.5,over,118,betonlineag,0.3657,0.458,-0.0923,-0.2028,0.0,0,4,0.0,0.0,0
Breanna Stewart,player_rebounds,8.5,over,108,fanduel,0.376,0.4696,-0.0936,-0.2179,0.0,0,3,0.0,0.0,0
Shakira Austin,player_assists,2.5,over,-114,betonlineag,0.426,0.5198,-0.0938,-0.2003,0.0,0,2,0.0,0.0,0
Kelsey Mitchell,player_points,25.5,over,-114,fanduel,0.4045,0.5,-0.0955,-0.2407,0.0,0,2,0.0,0.0,0
Courtney Williams,player_assists,4.5,over,134,betonlineag,0.3166,0.4124,-0.0958,-0.2592,0.0,0,4,0.0,0.0,0
Natasha Cloud,player_points,9.5,under,-108,draftkings,0.3862,0.4832,-0.097,-0.2562,0.0,0,1,0.0,0.0,0
Olivia Nelson-Ododa,player_rebounds,8.5,over,104,fanduel,0.3573,0.455,-0.0977,-0.2711,0.0,0,2,0.0,0.0,0
Kiki Rice,player_assists,3.5,over,-125,fanduel,0.4506,0.5503,-0.0997,-0.1889,0.0,0,4,0.0,0.0,0
Isabelle Harrison,player_rebounds,5.5,under,107,williamhill_us,0.3482,0.449,-0.1008,-0.2792,0.0,0,2,0.0,0.0,0
Courtney Vandersloot,player_points,8.5,under,-132,fanduel,0.4352,0.5382,-0.103,-0.2351,0.0,0,1,0.0,0.0,0
Emily Engstler,player_assists,2.5,over,128,betonlineag,0.3032,0.4063,-0.1031,-0.3087,0.0,0,2,0.0,0.0,0
Rebecca Allen,player_rebounds,2.5,under,-114,betonlineag,0.3948,0.5,-0.1052,-0.2589,0.0,0,1,0.0,0.0,0
Bridget Carleton,player_assists,2.5,over,117,betonlineag,0.3238,0.4301,-0.1063,-0.2974,0.0,0,2,0.0,0.0,0
Kayla McBride,player_points,17.5,over,110,betonlineag,0.377,0.4843,-0.1073,-0.2083,0.0,0,4,0.0,0.0,0
Aneesah Morrow,player_rebounds,9.5,under,-148,williamhill_us,0.4552,0.5626,-0.1074,-0.2372,0.0,0,1,0.0,0.0,0
Emily Engstler,player_rebounds,5.5,over,113,draftkings,0.3459,0.455,-0.1091,-0.2632,0.0,0,4,0.0,0.0,0
Aneesah Morrow,player_rebounds,8.5,under,102,draftkings,0.3523,0.4651,-0.1128,-0.2884,0.0,0,2,0.0,0.0,0
Kiki Iriafen,player_assists,2.5,over,147,draftkings,0.2496,0.3629,-0.1133,-0.3835,0.0,0,1,0.0,0.0,0
Courtney Williams,player_rebounds,4.5,over,100,draftkings,0.3631,0.4776,-0.1145,-0.2738,0.0,0,4,0.0,0.0,0
Breanna Stewart,player_assists,3.5,over,-114,fanduel,0.3913,0.509,-0.1177,-0.2655,0.0,0,3,0.0,0.0,0
Courtney Vandersloot,player_points,7.5,under,-102,williamhill_us,0.3598,0.4777,-0.1179,-0.2875,0.0,0,3,0.0,0.0,0
Jonquel Jones,player_rebounds,9.5,over,106,betonlineag,0.3357,0.4536,-0.1179,-0.3085,0.0,0,3,0.0,0.0,0
Isabelle Harrison,player_rebounds,6.5,under,-166,fanduel,0.4761,0.5943,-0.1182,-0.2371,0.0,0,2,0.0,0.0,0
Aneesah Morrow,player_points,13.5,under,-130,fanduel,0.4131,0.5337,-0.1206,-0.2691,0.0,0,1,0.0,0.0,0
Veronica Burton,player_points,13.5,over,-121,draftkings,0.3883,0.5123,-0.124,-0.2908,0.0,0,1,0.0,0.0,0
Rae Burrell,player_points,16.5,over,100,fanduel,0.3477,0.473,-0.1253,-0.3046,0.0,0,2,0.0,0.0,0
Kelsey Mitchell,player_points,26.5,over,-109,draftkings,0.3604,0.4866,-0.1262,-0.309,0.0,0,1,0.0,0.0,0
Sabrina Ionescu,player_points,18.5,over,-114,fanduel,0.3784,0.5057,-0.1273,-0.2897,0.0,0,3,0.0,0.0,0
Megan DiLeo,player_points,14.5,over,-107,draftkings,0.3791,0.5067,-0.1276,-0.2666,0.0,0,4,0.0,0.0,0
Aneesah Morrow,player_points,12.5,under,-106,betonlineag,0.3545,0.4822,-0.1277,-0.3111,0.0,0,3,0.0,0.0,0
Rae Burrell,player_rebounds,2.5,over,-145,betonlineag,0.4375,0.5681,-0.1306,-0.2608,0.0,0,2,0.0,0.0,0
Cecilia Zandalasini,player_points,8.5,under,-116,draftkings,0.3899,0.5206,-0.1307,-0.274,0.0,0,4,0.0,0.0,0
Sydney Taylor,player_points,12.5,under,-120,williamhill_us,0.3916,0.5236,-0.132,-0.2821,0.0,0,4,0.0,0.0,0
Sonia Citron,player_assists,4.5,over,-114,fanduel,0.3763,0.5083,-0.132,-0.2936,0.0,0,4,0.0,0.0,0
Breanna Stewart,player_points,22.5,over,-106,fanduel,0.3669,0.5057,-0.1388,-0.287,0.0,0,3,0.0,0.0,0
Bridget Carleton,player_points,15.5,over,-118,fanduel,0.3691,0.5118,-0.1427,-0.3181,0.0,0,4,0.0,0.0,0
Kelsey Mitchell,player_assists,2.5,under,-181,draftkings,0.4843,0.6296,-0.1453,-0.2481,0.0,0,3,0.0,0.0,0
Jonquel Jones,player_points,14.5,over,-114,fanduel,0.3658,0.5181,-0.1523,-0.3133,0.0,0,3,0.0,0.0,0
Julie Allemand,player_rebounds,2.5,under,-130,draftkings,0.3698,0.5312,-0.1614,-0.3457,0.0,0,2,0.0,0.0,0
Laura Juskaite,player_rebounds,3.5,under,118,williamhill_us,0.2648,0.4265,-0.1617,-0.4227,0.0,0,2,0.0,0.0,0
Carla Leite,player_assists,7.5,over,122,betonlineag,0.2466,0.418,-0.1714,-0.4525,0.0,0,4,0.0,0.0,0
Emily Engstler,player_points,9.5,over,-115,fanduel,0.3368,0.5095,-0.1727,-0.3703,0.0,0,4,0.0,0.0,0
Laura Juskaite,player_rebounds,4.5,under,-167,betonlineag,0.4205,0.5985,-0.178,-0.3277,0.0,0,2,0.0,0.0,0
Carla Leite,player_points,17.5,over,-114,fanduel,0.2887,0.5011,-0.2124,-0.4581,0.0,0,4,0.0,0.0,0
Courtney Williams,player_points,15.5,over,-107,draftkings,0.2504,0.481,-0.2306,-0.5156,0.0,0,1,0.0,0.0,0
Courtney Williams,player_points,14.5,over,-122,fanduel,0.3019,0.5337,-0.2318,-0.4506,0.0,0,3,0.0,0.0,0
